idn,akz,bbg,standort,signatur_g,signatur_a,titel,stuecktitel,umfang,f4243,f4256,f4241,f4105_9,f4105_g,ausleihcode,sig_komm,f4801_a,f4801_k,einrichtung,exemplar
99993922X,L-1504-169751783,Aal,DBSM/M/Klemm,"III 40, 4","III 40, 4",Sermones Pomerii fratris|| Pelbarti de Themeswar di||ui Ordinis sancti Francisci|| De tempore|| [Hyemales et Estiuales] : , : ,"[263] Bl.; Sign.: a8 - z8; A8 - K8, dabei die Lagen h, 1, o, r, t, y, C6",,,,,,,,"Vorbesitzereintrag: Liber bibliothecae Breidelariensis. - das letzte, leer Bl. 264 fehlt",,1,02
998831123,L-1526-167036696,Afl,DBSM/M/Klemm,"III 40, 5 - 1","III 40, 5 - 1",Loukianou samosateōs meros ...,1. : Loukianou Samosateos Meros Proton,"[4] Bl., 865 S. [vielm, 863 S.], Sign. a8 - z8, aa8 - zz8, aaa8 - hhh8",,,,,,,,,,1,02
998831182,L-9999-167036742,Afl,DBSM/M/Klemm,"III 40, 5 - 2","III 40, 5 - 2",Loukianou samosateōs meros ...,2. : Loukianou Samosateos Meros Deuteron,"982 S., [1] Bl.",,,,,,,,,,1,02
993862233,L-1548-153916184,Aal,DBSM/M/Klemm,"III 41, 1","III 41, 1",Bekentnisse vnd Erkle||ringe vp dat INTERIM|| dorch der Erbarn|| Stede|| Lübeck|| Hamborch|| Lünenborch|| etc. : Superintendenten Pastorn vnd Prediger, : ,[119] Bl.,,,,,,,,,,1,02
993903487,L-1554-153966742,Aal,DBSM/M/Klemm,"III 42, 1","III 42, 1",ABDruck des|| Durchleuchtigen Hoch=||gebornen Fuersten vnd Herrn|| Herrn Albrechten|| des Juengern Marggrauen zu Brandenburg|| ...|| offnen Außschreib, : ,[12] Bl.,,,,,,,,,,1,02
1066963770,L-1559-315493984,Aaf,DBSM/M/Klemm,"III 44, 1","III 44, 1",Artikel Christ=||licher Lere/ so da hetten sol=||len auffs Concilium vberantwor=||tet werden/ wo es sein w#[ue]rde/ Vnd|| vom Gewalt des Bapsts/ vnd||, : ,[76] Bl.,,,,,,,,,,1,02
1066957886,L-1559-315488514,Aaf,DBSM/M/Klemm,"III 44, 2","III 44, 2",Des¬ Durchleuchti=||gen hochgebornen F#[ue]rsten vnd Her=||ren/ Herrn Johans Friderichen des Mittlern/|| Hertzogen zu Sachssen ... : , : ,"[6], 84 Bl.",,,,,,,,,,1,02
993931669,L-1555-154041289,Aal,DBSM/M/Klemm,"III 44, 3","III 44, 3","[Unterricht] Vnterricht vnd Ver-||manung auffs newe Jar, so ich|| vor zweien jaren den grossen Herrn dieser Welt geschanckt|| habe.|| : ", : ,[16] Bl.,,,,,,,,,,1,02
993931669,L-1555-154041327,Aal,DBSM/M/Klemm,"III 44, 3a","III 44, 3a","[Unterricht] Vnterricht vnd Ver-||manung auffs newe Jar, so ich|| vor zweien jaren den grossen Herrn dieser Welt geschanckt|| habe.|| : ", : ,[16] Bl.,,,,,,,,,,1,03
1002178991,L-1559-176760954,Aal,DBSM/M/Klemm,"III 44, 4","III 44, 4","Hauspostill vber die Sontags vnd der fürnemesten Feste Euangelien, durch das gantze Jar, : ", : ,,,,,,,,,,,1,02
994216866,L-1534-154742171,Aal,DBSM/M/Klemm,"III 45, 1","III 45, 1","Inscriptiones sacrosanctae vetustatis non illae quidem Romanae, sed totius fere orbis summo studio ac maximis impensis terra marique conquisitae felic", : ,"[20] Bl., CCCCCXII S., [4] Bl.",,,,,,,,"Initialen koloriert. - Zeitgenöss. Halbband: Schweinsleder mit Blinddruck. Rolle: Salvator-David-Paulus-Johannes, sign. BH (Haebler. I, S. 165), unbekannter Meister. - Ex. mit Stiftervermerk der Univ. Bibl. Leipzig",,1,02
994216866,L-1534-15474218X,Aal,DBSM/M/Klemm,"III 45, 1 a","III 45, 1 a","Inscriptiones sacrosanctae vetustatis non illae quidem Romanae, sed totius fere orbis summo studio ac maximis impensis terra marique conquisitae felic", : ,"[20] Bl., CCCCCXII S., [4] Bl.",,,,,,,,,,1,03
994123973,L-1534-154532711,Aal,DBSM/M/Klemm,"III 45, 1 b","III 45, 1 b","Inscriptiones sacrosanctae vetustatis non illae quidem Romanae, sed totius fere orbis summo studio av maximis impensis terra marique conquisitae... : ", : ,"[20] Bl., CCCCCXII statt 512 S.",,,,,,,,"Auf d. Vorsätzen zahlr. hs. Familieneinträge üb. d. Familie Apian vom Vorbesitzer Max Apian-Bennewitz, Leipzig 1900",,1,02
1137896515,L-9999-414175093,Qd,DBSM/M/Klemm,"III 45, 2","III 45, 2","Sammelband mit ""Füllmaterial"" : ", : ,Band mit angebundenem Werk,,,,,,,,,,1,02
1001488202,L-1551-17498541X,Aal,DBSM/M/Klemm,"III 45, 3","III 45, 3","Ob der abgestorben|| Seelen so bey Christo sein aigentlich ein|| ander erkennen, darneben auch noch vnser der|| hie lebenden gedencken, warnemen, vnnd", : ,"8, 82 Bl.",,,,,,,,,,1,02
995542139,L-1542-159720354,Aal,DBSM/M/Klemm,"III 46, 1","III 46, 1",Pērūš ham-millōṯ ʿal däräḵ hap-pĭaṭ l-d. sīmānīm sēfer b-rēšīṯ : , : ,"[4] Bl., 174 S., [1] Bl.",,,,,,,,,,1,02
997855436,L-1523-165116986,Aal,DBSM/M/Klemm,"III 47 D, 1","III 47 D, 1","Ein @practica auß der heyligen|| Bibel auff vil zukünfftig jar, Selig seind die, die jr|| warnemen, vnd dar nach richten : die zeit|| ist hie, das man", : ,"[10] Bl., Sign.: A[4] - B[6]",,,,,,,,,,1,02
1066666245,L-1548-315054778,Aaf,DBSM/M/Klemm,"III 47, 1","III 47, 1",Der XLVI Psalm.|| Allen frummen Christen# so ietz|| in dieser geferlichen zeit/ vmb Gottes|| Worts willen/ entweder in not vnd gfahr|| sind/ ...|| aus, : ,[28 statt 30] Bl.,,,,,,,,,,1,02
1066862958,L-1552-315321458,Aaf,DBSM/M/Klemm,"III 47, 2","III 47, 2","CHRONOLOGIA|| HOC EST|| OMNIVM TEMPORVM|| ET ANNORVM AB INITIO MVNDI, VSQVE AD|| hunc præsentem a nato Christo annum M.D.LII.|| computatio.|| ...|| AV", : ,"[6] Bl., 8 S., Bl.10-168, [159] Bl.",,,,,,,,,,1,02
1066847886,L-1554-315307048,Aaf,DBSM/M/Klemm,"III 47, 3","III 47, 3",Der Ehrnwirdigeñ/|| Hoch vnnd Wolgelehrten Herren/|| Johannis Brentij vnd anderer jm zuge=||ordenten Theologen vonn der Recht=||fertigung des Menschen, : ,[12] Bl.,,,,,,,,,,1,02
993902642,L-1555-153966025,Aal,DBSM/M/Klemm,"III 47, 4","III 47, 4",Des @Durchleuchtig=|sten Hochgebornen Fürsten vnnd : , : ,[6] Bl.,,,,,,,,Vorbes.: Exlibris Eduard Freih. v. der Goltz,,1,02
1066962677,L-1515-315493011,Aaf,DBSM/M/Klemm,"III 48, 1","III 48, 1",Die @war nachuol/||gung Cristi vnsers|| herren vñ von ver||schmehung #/||d welt.|| : , : ,"[4], CXXVI Bl.",,,,,,,,,,1,02
1066959595,L-1517-315490128,Aaf,DBSM/M/Klemm,"III 48, 2","III 48, 2",Die @Sib?|| Cürs zu Teütsch|| auff ainen yetli||ch? tag d? wo=||chen ain/ mit|| vil andern|| sch#[oe]n? ge||betten/|| : , : ,"[15 statt 16], clxxij[=170], [2] Bl.",,,,,,,,"Letztes Bl.mit Druckersign.u.Evangelistensymbolen,vermutl.ursprüngl.nicht zu diesem Druck gehörend",,1,02
1066859639,L-1522-315318384,Aaf,DBSM/M/Klemm,"III 49, 1","III 49, 1",Textus veteris artis scilicet isagogarum; Porphirii predicamentorum Aristotelis simul cum duobus libris Perihermenias eiusdem emendate impressum ad ex, : ,42 Bl.,,,,,,,,umfangr. lat. hs. Kommentare im Text,,1,02
1066963894,L-1501-315494093,Aaf,DBSM/M/Klemm,"III 50, 1","III 50, 1",Jn dem jar des hails Cristi des herren fünff=||zehenhundert vnd darnach in dem ersten jare|| ward die Cronick vnd der fürstlich stamm der|| durchleüch, : ,[15] Bl.,,,,,,,,,,1,02
1066964432,L-1515-315494662,Aaf,DBSM/M/Klemm,"III 50, 2","III 50, 2",Des @hochberom||pten Latinischen histori schrei=||bers Salustij: zwo schon histo=||rien: Nemlich? von des Catilin?|| vnd auch des Jugurthen krie=||gen, : ,[168] Bl.,,,,,,,,,,1,02
1066956960,L-1516-315487577,Aaf,DBSM/M/Klemm,"III 50, 3","III 50, 3",Von Klaffern.|| Hernachvolg?|| Zway puechlein das ain Lu=||cianus: vnd das ander Pog=||gius beschriben haben hal=||tend in inen. das man den verklaffe, : ,[26] Bl.,,,,,,,,,,1,02
1066870888,L-1526-315328762,Aaf,DBSM/M/Klemm,"III 50, 4","III 50, 4",Enchiridion|| LOCORVM COMMVNIVM|| ADVERSVS LVTTE=||RANOS. IOHANNE|| ECKIO AVTORE.|| : , : ,[93] Bl.,,,,,,,,"Rubriziert, Titelholzschn.koloriert",,1,02
1066956871,L-1502-31548747X,Aaf,DBSM/M/Klemm,"III 51, 1","III 51, 1",Liber Satyraru Junij Juue||nalis poete lepidissimi ac in-||ter om?s satyricos vtilissimi.|| ...|| : , : ,[86] Bl.,,,,,,,,,,1,02
1066673942,L-1519-315062428,Aaf,DBSM/M/Klemm,"III 51, 1 b","III 51, 1 b",Solutiones ac|| responsa wit. Doc=||torum in publica disputatiõe Lip=||sica cõtra fulmĩa Eckiana|| parũ p[ro]futura tumorq[ue]|| aduẽtus et hũilitas||, : ,[8 statt 10] Bl.,,,,,,,,,,1,02
1066964017,L-1506-315494220,Aaf,DBSM/M/Klemm,"III 51, 2","III 51, 2",Passio domini no||stri ihesu christi.||(Tractatus beati Bernhar||di de planctu beate Marie|| virginis.||) : , : ,[16] Bl.,,,,,,,,,,1,02
1066963398,L-1518-31549364X,Aaf,DBSM/M/Klemm,"III 51, 4","III 51, 4",PSalterium dauidis cu Hymnis : , : ,"[1], cxliij, [4] Bl.",,,,,,,,,,1,02
1066760713,L-1519-315183322,Aaf,DBSM/M/Klemm,"III 51, 4 a","III 51, 4 a",Sermo de Pe=||nitentia P. Martini Lu=||ther Augustiniani|| Vuittenbergēsis.|| : , : ,[4] Bl.,,,,,,,,"Verrechnung mit Gutschrift vom 23.8.1999 (1200,00 DM), eigentl. Preis: 1750,00 DM",,1,02
106696422X,L-1501-31549445X,Aaf,DBSM/M/Klemm,"III 51, 6","III 51, 6",De laudibus sanc||ctissime matris Anne tractat|| perquam vtilis domi Johãnis|| tritemij abbatis spanhemensis|| ordinis diui patris benedicti.|| : , : ,[24] Bl.,,,,,,,,Mit hs.Lombarden; rubriziert,,1,02
999408836,L-1501-168303590,Aal,DBSM/M/Klemm,"III 51, 8a","III 51, 8a",Sermones contra omne[m]mu[n]di|| peruersum statu[m] : Quem deus|| gloriosus et equitas naturalis damnat, : ,"73, 1 leer. Bl. - Sign.: a - c6, d4, e - h6, i4, k - n6",,,,,,,,,,1,02
106696419X,L-1513-315494417,Aaf,DBSM/M/Klemm,"III 51, 9","III 51, 9",Egloge Man||tuani.|| ...|| : , : ,[53 statt 54] Bl.,,,,,,,,,,1,02
999002953,L-1509-167327569,Aal,DBSM/M/Klemm,"III 51, 9 b","III 51, 9 b",Tractatus Dominici Manci||ni de Passione domini. iam de|| nouo diligenter emendatus|| ...|| : , : ,[26] Bl.,,,,,,,,,,1,02
994182236,L-1511-154678511,Aal,DBSM/M/Klemm,"III 51, 9a","III 51, 9a",Joannis Tuberini Erythropolita=||ni artiũ: et philosophie doctoris Carmen ad grauẽ: sanctu=||q? senatũ Lipsensem: de orgijs corpis Christi publici ass, : ,"Titelbl. m. altkol. Holzschn., [7] Bl.",,,,,,,,Mit hs. Eintr.,,1,02
106696436X,L-1515-31549459X,Aaf,DBSM/M/Klemm,"III 51, 10","III 51, 10",Epistole Pauli.|| Beati Pauli Tarsensis/ Ap#[l]?i Jesu Christi|| gentiu Doctoris/ Epistole quatuordecim:|| nouem gentiu ecclesias :ecclesie platos et , : ,[83] Bl.,,,,,,,,,,1,02
1066964246,L-1516-315494476,Aaf,DBSM/M/Klemm,"III 51, 11","III 51, 11",Valelogium|| Pro valete quod inscribi#[tur] : Octogin/||ta Jsocratis: Regalia: moralia: ~pcepta cõplectitur: que|| ad laudem dei/ et singular? oim vtr, : ,"xlix, [38] Bl.",,,,,,,,,,1,02
106667051X,L-1519-315059117,Aaf,DBSM/M/Klemm,"III 51, 12 a","III 51, 12 a",Excusatio Eckij ad ea que falso sibi|| Philippus Melanchton grãma||ticus Vuittenburgeñ. super|| Theologica disputatio||ne Lipsica adscripsit|| : , : ,[4] Bl.,,,,,,,,,,1,02
106693827X,L-1520-315466057,Aaf,DBSM/M/Klemm,"III 51, 13","III 51, 13",[Ein @Sermon von dem heiligen hoch=||wirdigen Sacrament der Tauffe doc||toris Martini Luther Augustiner.||] : , : ,[8] Bl.,,,,,,,,,,1,02
1001772008,L-1520-175548323,Aal,DBSM/M/Klemm,"III 51, 13a","III 51, 13a",Schutzrede vnd Christliche|| antwort : eins Erbarn lib ha||bers götlicher warheyt|| der heyligē geschrift|| auff|| etlicher widersprechen mit antzeygu, : ,"Titelbl. m. Holzschn.-Bordüre, [6] Bl.",,,,,,,,,,1,02
1066960321,L-1522-315490810,Aaf,DBSM/M/Klemm,"III 51, 14","III 51, 14",New ordenung der|| betthler halben/ Jn der stadt|| Nurmberg/ hoch vń|| n#[oe]tthen beschehen|| Jm. 1522.|| : , : ,[4] Bl.,,,,,,,,,,1,02
1066960100,L-1523-315490624,Aaf,DBSM/M/Klemm,"III 51, 15","III 51, 15",Auß was gr#[ue]nd|| vnnd vrsach|| Luthers dolmatschung/ vber das|| nawe testament/dem gemein? man|| billich vorbotten worden sey.|| Mit scheynbarliche, : ,clviij Bl.,,,,,,,,,,1,02
1066871515,L-1523-315329297,Aaf,DBSM/M/Klemm,"III 51, 16","III 51, 16",Emßers entschuldigung von wegen der Ehrwirdigen Domina der Abtissin tzu Nurmberg ... : , : ,[4] Bl.,,,,,,,,,,1,02
997608625,L-1524-164333304,Aal,DBSM/M/Klemm,"III 51, 16 a","III 51, 16 a","Sermo|| DIVI IOANNIS|| CHRYSOSTOMI VR||bis Comstantini Archiepi=||scopi de Magistratibus &|| Potestatibus, Interprete|| Christophoro Hegen||dorffino||", : ,Titelbl. [9] Bl.,,,,,,,,,,1,02
1066960976,L-1525-315491426,Aaf,DBSM/M/Klemm,"III 51, 17","III 51, 17",Czwen Sendbrieff des|| Edelen vnd hochgelar||ten hern Johan Picus Grauen zu Mi||randel an Johan Franciscum seinen|| Vettern in wellichen der mensch zu, : ,[9] Bl.,,,,,,,,,,1,02
1066961441,L-1510-315491833,Aaf,DBSM/M/Klemm,"III 51, 18","III 51, 18",Diffinitiones editio||nis Donati mioris|| viri clarissimi: et auctoris modoru sillgnificãdi cu expõibus earund? #[et] no||tatis pulcerrimis.||[Hrsg. v, : ,[28] Bl.,,,,,,,,,,1,02
995382867,L-1521-159366895,Aal,DBSM/M/Klemm,"III 51, 18a","III 51, 18a",Epicteti Sto||ici Enchiridi||on : , : ,Titelbl. [14] Bl.,,,,,,,,"Mit hs. Eintr. auf Titelbl. - Unikum laut Dr. Claus, Gotha",,1,02
113830929X,L-9999-414819098,Qd,DBSM/M/Klemm,"III 51, 19","III 51, 19",Sammelband : , : ,Band mit angebundenen Werken,,,,,,,,,,1,02
1066961603,L-1526-315492007,Aaf,DBSM/M/Klemm,"III 51, 20","III 51, 20",Ein @Sermonn|| von der vilfeltigen frucht|| des gestorbnen weytzkorn||len Math. 16. Marci. 8. Lu||ce. 9. vnd Johan. 12.|| Johan. Toltz.|| : , : ,[4] Bl.,,,,,,,,,,1,02
996943757,L-1534-163066078,Aal,DBSM/M/Klemm,"III 51, 20 a","III 51, 20 a","PROPHETIA||VETVS, AC NOVA, HOC EST,|| VERA SCRIPTVRAE IN : ", : ,Titelbl.,,,,,,,,,,1,02
361853246,L-1537-306836408,Aal,DBSM/M/Klemm,"III 51, 21","III 51, 21",Sechsisch Weych=||bild vnd Lehenrecht/ Jtzt|| auffs naw/ nach den warhafften alden|| exemplarn vnd texten mit vleis corri=||girt ... sampt eim|| nawen, : ,getr. Pag.,,,,,,,,,,1,02
1066964041,L-1541-315494255,Aaf,DBSM/M/Klemm,"III 51, 21 a","III 51, 21 a",Vom Christ=||lichen Ritter|| Mit was Feinden er|| kempffen mus/ Ein kurtzer vnter=||richt aus der heiligen|| Schrifft/ durch|| IOHAN. SPANGENBERG.|| D, : ,[34] Bl.,,,,,,,,,,1,02
1066963622,L-1528-315493860,Aaf,DBSM/M/Klemm,"III 51, 22","III 51, 22",Das @New Testa||m?t/ So durch L.Emser s#[ae]li||g? #[v]teuscht/vnd des Durch||lewcht? Hochgeborn? Furst? vñ : , : ,"[26 ], CCLII, CCXI, [6], CLXXIIII, [2] Bl.",,,,,,,,Mit hs.Eintr.; Holzschn. z.T. modern koloriert,,1,02
1066956820,L-1521-315487437,Aaf,DBSM/M/Klemm,"III 51, 22 a","III 51, 22 a",Die @verteutsth|| Bulle vnder dem na=||men des Bapst Leo des tze=||henden. Wyder do||ctor Marti=||nus|| Luther ausgan||gen.|| : , : ,[8] Bl.,,,,,,,,,,1,02
1066964351,L-1529-315494581,AaB,DBSM/M/Klemm,"III 51, 23","III 51, 23",Das @New Testa||m?t/ So durch H. Emser s#[ae]li||g? #[v]teutscht/ vnd des Durch||lewcht? Hochgeborn? F#[ue]rst? vñ|| herr? Herr? Georg? Hertzogen|| zu, : ,"[24], CCCCXVI, [4], CLXXIIII, [2] Bl.",,,,,,,,"Durchgehend rubriziert, Holzschn.,Buchschmuck u.Init. koloriert",,1,02
1002109116,L-1516-176473513,Aal,DBSM/M/Klemm,"III 51, 23a","III 51, 23a","Suetonis Tran=||quilli. Liber illustriu|| virorum.|| Ad lectorum,|| Romanas acies regumq. illustria facta|| ... : ", : ,"Titelbl. m. Holzschn.-Bordüre, [43] Bl. m. 1 Holzschn.-Abb. u. Drucker-Sign.",,,,,,,,Mit hs. Eintr.,,1,02
1066961433,L-1538-315491825,Aaf,DBSM/M/Klemm,"III 51, 24","III 51, 24",Rechnung auff|| der Linien vnd Federn|| Auff allerley handtirung ge-||macht/ durch Adam Risen.|| Jtem auffs new vbersehen vnd|| an viel #[oe]rten gebe, : ,[63] Bl.,,,,,,,,,,1,02
1066958408,L-1528-315489022,Aaf,DBSM/M/Klemm,"III 51, 25","III 51, 25",Sachsenspie||gel. auffs newe ge=||druckt. vñ ander=||weit mit vleysse|| corrigiret.|| ...||[mit Addition vnnd Richt=||steygen «welchen der Gestrenge v, : ,"[4], ccxij, xlvi, XXXVI, [3] Bl.",,,,,,,,,,1,02
1066964408,L-1545-315494638,Aaf,DBSM/M/Klemm,"III 51, 26","III 51, 26",Sachsenspiegel|| Auffs new fleissig corrigirt/ an|| Texten/ Glossen/ Allegaten/|| Auch mit vermehrung des emendirten|| Repertorij/ vnd vieler newen|| , : ,"[24], CCLXX, [116] Bl.",,,,,,,,,,1,02
1066964165,L-1531-315494387,Aaf,DBSM/M/Klemm,"III 51, 27","III 51, 27",ELEMEN||TA LATINAE|| Grammatices recog=||nita ab Autore|| PHILIP. MELANCH.|| : , : ,[80] Bl.,,,,,,,,,,1,02
996037756,L-1533-161598072,Aal,DBSM/M/Klemm,"III 51, 27 b","III 51, 27 b",Des @Churfursten vnd|| Herzog Georgen zu Sachs||sen voreynigung [Vereinigung] der Bla||ckerey vnd Mutwil||ligen Befehder|| halben|| : , : ,[11] Bl,,,,,,,,,,1,02
1066673780,L-1526-31506224X,Aaf,DBSM/M/Klemm,"III 51, 27 c","III 51, 27 c",Von dem Testament|| Christi vnsers Herren vnd|| Seligmachers|| Dem Hoch=||löblichen Adell ym Land tzu|| Sachsen|| sampt alle Christ=||glewbigen|| Deut, : ,[24] Bl.,,,,,,,,,,1,02
1003453864,L-1534-179937960,Aal,DBSM/M/Klemm,"III 51, 27a","III 51, 27a","Von der Christlichen|| Kyrchen: wider Jo=||do=cum Koch, der sich nen=||net, Justum Jonam|| : ", : ,"[78] Bl., Sign. A - S[4], T[1] - 2, V[1] - 3[4]",,,,,,,,,,1,02
1066963827,L-1560-315494034,Aaf,DBSM/M/Klemm,"III 51, 28","III 51, 28",ENCHIRIDION.|| Der Kleine|| Catechismus.|| F#[ue]r die gemeine|| Pfarherr vnd|| Prediger.|| D. Mart. Luther.|| : , : ,[81?] Bl.,,,,,,,,,,1,02
999173235,L-1546-167646931,Aal,DBSM/M/Klemm,"III 51, 28 a","III 51, 28 a","Loci Com||Mvnes Theo||Logici,|| Nvnc Denvo Cvm Cvra|| & diligentia summa recogniti,|| multisque in locis copiose|| illustrati|| : ", : ,"[8] Bl., 675 S., [42] Bl. Index",,,,,,,,"Im Register m. fehlerhafter Textverschiebung: Anschlußtext zu Aa recto (""adsit"") steht auf Blatt Aa8 verso; Text von Aa verso (""Euangelii ... Judicii"") gehört auf Aa8 verso!",,1,02
999173472,L-1546-167647148,Aal,DBSM/M/Klemm,"III 51, 28 b","III 51, 28 b","Loci Com||Mvnes Theo||Logici,|| Nvnc Denvo Cvm Cvra|| & diligentia summa recogniti,|| multisque in locis copiose|| illustrati|| : ", : ,"[8] Bl., 675 S., [13] statt [42] Bl. Index",,,,,,,,,,1,02
999173707,L-1552-167647377,Aal,DBSM/M/Klemm,"III 51, 28 e","III 51, 28 e","Loci Prae||Cipvi Theo||Logici|| : Nvnc Denvo Cvra Et||diligentia summa recogniti,|| multisque in locis co||piosè illustrati,|| Cum appendice disputati", : ,"[8] Bl., 883 S., [37] Bl. Index",,,,,,,,,,1,02
999170414,L-1554-167644165,Aal,DBSM/M/Klemm,"III 51, 28 f","III 51, 28 f",Elemento-||Rvm Rhetorices|| Libri Dvo.|| Recens Recogniti|| : , : ,"243 S., [22] Bl. Index., Sign.: A - S8",,,,,,,,Zeitgenöss. Einband m. Blinddruck. - In zeitgen. Einband aus Schweinsleder m. Blindpressung aus Wappenrolle (Sachsen) u. Einzelstempel,,1,02
1003272215,L-1554-179346091,Aal,DBSM/M/Klemm,"III 51, 28 f","III 51, 28 f",Epistolae contrariae : , : ,,,,,,,,,,,1,02
999424467,L-1546-168348837,Aal,DBSM/M/Klemm,"III 51, 28c","III 51, 28c","Vnnser von Gotts|| genaden Moritzes Hertzogen zu|| Sachssen, Landtgraffen in Döringen,|| vnnd Marggreffen zu Meissen, Erklerunge, wie|| wir der Christ", : ,[23] u. 1 leer Bl.,,,,,,,,,,1,02
1003702910,L-1549-180493000,Aal,DBSM/M/Klemm,"III 51, 28d","III 51, 28d","ORATIO DE|| CONIVNCTIONE ET|| VNITATE CHRISTIANORVM,|| CONTRA NON NECESSARIAS SE=||PARATIONES, ET AEMVLA=||tiones peruersas, recitata in|| templo coll", : ,"[18] Bl., Sign.: a - c4; d1 - [6]",,,,,,,,,,1,02
993888828,L-1546-153952202,Aal,DBSM/M/Klemm,"III 51, 28f","III 51, 28f","Epitome|| Commen||Tariorvm Diale||Cticae Inventionis Rodol||phi Agricolae, per Bartholomaeum Latomum ... ex... eius|| opere studiose collecta : quam n", : ,"125 S., A8-H7",,,,,,,,,,1,02
1066847088,L-1557-31530636X,Aaf,DBSM/M/Klemm,"III 51, 30","III 51, 30",Chronica|| Vnd Antiquitates des alten : , : ,"[8], CVI, [14] Bl.",,,,,,,,,,1,02
1066957304,L-1518-31548795X,Aaf,DBSM/M/Klemm,"III 51, 32","III 51, 32",Appellatio. F.|| Martini Luther ad|| Concilium.|| : , : ,[4] Bl.,,,,,,,,,,1,02
997214228,L-1528-163501254,Aal,DBSM/M/Klemm,"III 51, 32 b","III 51, 32 b",Ein @Sendt||brieff Kethen vo[n] Bho||re Luthers vormeyn||them eheweybe sampt eynem geschenck freuntlicher|| meynung tzuuor=||fertigt : Dartzu eyne Bed, : ,"[16] Bl., Sign. A - D4",,,,,,,,,,1,02
1003325297,L-1520-179470655,Aal,DBSM/M/Klemm,"III 51, 32a","III 51, 32a","Wie die Bebstlich geschick=||te botschafft yre werbung gethan, ha=||ben An den durchlauchtigen vnd|| hochgebornē Furstē vn̄ hern|| hertzog Friderich t", : ,"[4] Bl., Sign. A[1 - 4]. Rotunda",,,,,,,,,,1,02
993907032,L-1520-153968850,Aal,DBSM/M/Klemm,"III 51, 33 a","III 51, 33 a","Super apostolica se||de, An videlicet diuino sit iure nec ne, anque põtifex|| qui Papa dici caeptus est, iure diuino in ea ipsa|| pre̜sideat, nō parū ", : ,[39] Bl.,,,,,,,,Mit hs. Eintr.,,1,02
1066960062,L-1520-315490594,Aaf,DBSM/M/Klemm,"III 51, 33 b","III 51, 33 b","Henrici Stro=||meri Aurbachi Medici Ser=||mo panegyricus, Petro Mosellano, quo|| die Lipsensis Academiae Rector|| proclamatus est, dictus. Cui|| adiec", : ,[12] Bl.,,,,,,,,,,1,02
999014935,L-1531-167364022,Aal,DBSM/M/Klemm,"III 51, 34","III 51, 34","Der @ga[n]tz Jüdisch glaub|| mit sampt eyner gruentliche[n] vnd  warhaff||tigen anzeygunge, aller satzungen, Ceremonien, ge||beten, ...|| : ", : ,"[109] Bl., Sign. A - Z4; Aa4 - Dd5",,,,,,,,,,1,02
994520050,L-1536-156361124,Aal,DBSM/M/Klemm,"III 51, 34 a","III 51, 34 a","Defensio Joannis Episcopi Roffensis & Thome Mori, adversus Richardum samsonen Anglum : ", : ,,,,,,,,,,,1,02
999640356,L-1536-168645327,Aal,DBSM/M/Klemm,"III 51, 34a","III 51, 34a",ANTIQVA ET IN||signis Epistola Nicolai Pape. I.|| : , : ,[109] Bl.,,,,,,,,Mit hs. Eintr.,,1,02
1002701767,L-1536-177856262,Aal,DBSM/M/Klemm,"III 51, 34a","III 51, 34a",Fragmenta quarundam Tho. Mori Epistolarum ad Erasmus Rot. & ad Ioannem Coc. : , : ,,,,,,,,,,,1,02
1000186962,L-1542-170178528,Aal,DBSM/M/Klemm,"III 51, 35","III 51, 35",Psalter|| Deudsch|| : mit den Summarien|| D. Mar. Luth., : ,[276] Bl.,,,,,,,,,,1,02
1066859388,L-1515-315318082,Aaf,DBSM/M/Klemm,"III 52, 1","III 52, 1",Questiones Quotlibetice Excellentissimi ... M. Hadriani Florentii de Traiecto: Prepositi insignis ecclesie sancti Saluatoris Traiectensis: atq. precla, : ,"CXXVII, [7] Bl.",,,,,,,,,,1,02
999973878,L-1556-169798941,Aal,DBSM/M/Klemm,"III 52, 2","III 52, 2","Petri Lombardi|| Episcopi Parisiensis Senten||tiarvm libri IIII|| ... per Ioan. Aleaume Parisien. Theologiae pro||fessorem, pristino suo nitori nunc p", : ,"[8] Bl., 494 S., [13] Bl. Index",,,,,,,,,,1,02
106696145X,L-1514-315491841,Aaf,DBSM/M/Klemm,"III 53, 1","III 53, 1",Vocabularius gem=||ma gemmarum nouiter|| Jmpressus multa:||rum dictionum|| additione ex||ornatus.|| : , : ,[152] Bl.,,,,,,,,,,1,02
1066786194,L-1551-315207787,Aaf,DBSM/M/Klemm,"III 54, 1","III 54, 1",Ristretto delle Historie Genovesi : , : ,233 Bl.,,,,,,,,,,1,02
1137969016,L-9999-414283511,Qd,DBSM/M/Klemm,"III 55, 2","III 55, 2",Sammelband mit vier Werken von Johannes Draconites : , : ,Band mit angebundenen Werken,,,,,,,,,,1,02
1137969253,L-9999-414283635,Qd,DBSM/M/Klemm,"III 55, 3","III 55, 3",Sammelband mit drei Werken von Johannes Draconites : , : ,Band mit angebundenen Werken,,,,,,,,,,1,02
