idn,akz,bbg,standort,signatur_g,signatur_a,jahr,titel,stuecktitel,f4243,f4256,f4241,f4105_9,f4105_g,ausleihcode,sig_komm,f4801_a,f4801_k,bibliothek,einrichtung,exemplar
994754191,L-1770-157789713,Aal,DBSM/F/Bö,Bö B II 22/2°,Bö B II 22/2°,1770,Parcheminier : contenant 7 planches, : ,,,,,,,,,,,1,03
994754981,L-1821-157790517,Aal,DBSM/F/Bö,Bö B III 106,Bö B III 106,1821,"Essai d'un nouveau caractère, offrant un essai lyrique de Pierre Didot, l'aîné : ", : ,,,,,,,,,,,1,02
994774834,L-1752-157824810,Aal,DBSM/F/Bö,Bö B I 390,Bö B I 390,1752,Dictionnaire portatif : dans lequel on a arrangé tous les Mots les plus usités de la Langue Françoise par Ordre Alphabétique ; Ce qui est d'un Grand s, : ,,,,,,,,,,,1,02
994778236,L-1752-157828565,Aal,DBSM/F/Bö,Bö F III 1311/2°,Bö F III 1311/2°,1752,Ad pium officium concionis atque recordationis funebris : memoriae publicae ... Johannis Davidis Baieri phil. et theol. doctoris ... hodie horis postm, : ,,,,,,,,,,,1,02
994795424,L-1700-157855244,Aal,DBSM/F/Bö,Bö H 152/4°,Bö H 152/4°,1700,"Privat-Acta, Herrn Carl Hildebrands von Dießkau zu Knauthayn gesuchte Concession undt Befreyung des Lumpensammlens [!] in der Stadt Leipzig und deren ", : ,,,,,,,,,,,1,02
994796374,L-1758-157856593,Aal,DBSM/F/Bö,Bö B III 733,Bö B III 733,1758,"Friederich Elias Dietzels einsichtliche Erfahrung der Buchdruckerey vom Jahre 1710 bis 1752 und deren nach und nach dabey eingeschlichenen Misbräuche,", : ,,,,,,,,,,,1,02
994801890,L-1771-157862763,Aal,DBSM/F/Bö,Bö B I 83/8°,Bö B I 83/8°,1771,"Dissertation historique sur l'invention des lettres, ou caractères d'écriture : sur les instrumens dont les anciens se sont servi pour écrire ; & sur ", : ,,,,,,,,,,,1,02
994801890,L-1771-157862771,Aal,DBSM/F/Bö,Bö B I 83a/8°,Bö B I 83a/8°,1771,"Dissertation historique sur l'invention des lettres, ou caractères d'écriture : sur les instrumens dont les anciens se sont servi pour écrire ; & sur ", : ,,,,,,,,,,,1,03
99481058X,L-1778-157874133,Aal,DBSM/F/Bö,Bö C IV 287,Bö C IV 287,1778,Discorso sullʹinvenzione della stampa esposto in nove qualità di caratteri esistenti nella Reale Stamperia di Cagliari : , : ,,,,,,,,Schenkung Kirchhoff,,,1,02
994814097,L-1797-157879917,Aal,DBSM/F/Bö,Bö C V 140,Bö C V 140,1797,Kurzgefaßte Nachricht von der noch unbekannten Buchdruckerey zu Altenberg in Böhmen : , : ,,,,,,,,,,,1,02
994816561,L-1672-157883019,Afl,DBSM/F/Bö,Bö C V 112/4°,Bö C V 112/4°,1672,Corpus Juris Saxonici,[Hauptw.] : ,,,,,,,,Zeitgen. Einband m. Blinddruck,,,1,02
994816707,L-1673-157883159,Afl,DBSM/F/Bö,Bö C V 112/4°,Bö C V 112/4°,1673,Corpus Juris Saxonici,Anh. : Appendix Corporis Juris Saxonici ...,,,,,,,,Zeitgen. Einband m. Blinddruck,,,1,02
994819293,L-1753-157885402,Aal,DBSM/F/Bö,Bö B III 969,Bö B III 969,1753,Scalptura : Carmen, : ,,,,,,,,,,,1,02
994819323,L-1753-15788807X,Aal,DBSM/F/Bö,Bö B III 969,Bö B III 969,1753,La @gravure : poe͏̈me, : ,,,,,,,,,,,1,02
994827962,L-1782-15811082X,Aal,DBSM/F/Bö,Bö C V 63,Bö C V 63,1782,Über die Einführung und Verbreitung der Buchdruckerkunst in Böhmen : , : ,,,,,,,,,,,1,02
994832923,L-1812-158115775,Aal,DBSM/F/Bö,Bö B III 891,Bö B III 891,1812,"L' @Imprimerie : Ode française et latine, dédiée au général baron de Pommereul, ... par Dondey-Dupré fils", : ,,,,,,,,,,,1,02
994839413,L-1760-158119800,Aal,DBSM/F/Bö,Bö C IV 138,Bö C IV 138,1760,Documenta typographicarum originum ex Argentinensibus tabulariis et bibliothecis : Nunc primum edita, : ,,,,,,,,,,,1,02
994842228,L-1730-15812314X,Afl,DBSM/F/Bö,Bö C V 605/2°,Bö C V 605/2°,1730,"Historische Nachricht von den Nürnbergischen Mathematicis und Künstlern, welche fast von dreyen Seculis her durch ihre Schriften u. Kunst-Bemühgn die ",T.1/2 : ,,,,,,,,Es fehlen nach d. Tit. die 4 Bl. Widmg. d. Verl. für Karl VI.,,,1,03
994845162,L-1795-158183002,Aal,DBSM/F/Bö,Bö E III 1111,Bö E III 1111,1795,Die @Dorfreise oder: So lernt man Menschen kennen : , : ,,,,,,,,,,,1,02
994848471,L-1784-158186397,Aal,DBSM/F/Bö,Bö H 54,Bö H 54,1784,"[Briefe geschäftlichen Inhalts von Prof. Anton Josef Dorsch in Mainz an die Hermann'sche Buchhandlung in Frankfurt a.M., 1784 - 1792] : [73 Orig.]", : ,,,,,,,,,,,1,02
994870019,L-1600-158237420,Aal,DBSM/F/Bö,Bö B I 675,Bö B I 675,1600,Der @Schreibfeder christliches Lob aus heiliger Göttlicher Schrift D. [Martin] Luthers und andern Büchern colligiret : [Hochzeitpredigt auf] Valentin , : ,,,,,,,,,,,1,02
994874820,L-1819-158242661,Aal,DBSM/F/Bö,Bö E IV 511,Bö E IV 511,1819,Materialien zur Gesetzgebung über die Preßfreiheit der Teutschen besonders zur Grundbestimmung auf dem Bundestag : , : ,,,,,,,,,,,1,02
994896549,L-1829-158267982,Aal,DBSM/F/Bö,Bö B III 209,Bö B III 209,1829,[Proben aus der Schriftschneiderei und Giesserei von F. Dresler und Rost-Fingerlin in Frankfurt a.M.] : , : ,,,,,,,,,,,1,02
994946422,L-1794-158341082,Aal,DBSM/F/Bö,Bö C IV 224,Bö C IV 224,1794,De @Druk-Kunst : Eene verhandeling ; Uitgesprooken in eene aanzienlyke maatschappy, : ,,,,,,,,[Mit hs. Widmung v. Gr. Koning],,,1,02
994978103,L-1772-158451945,Aal,DBSM/F/Bö,Bö B V 135/2°,Bö B V 135/2°,1772,L' @Art du relieur-doreur de livres : , : ,,,,,,,,,,,1,02
995011079,L-1538-15850626X,Aal,DBSM/F/Bö,Bö B III 131 a/4°,Bö B III 131 a/4°,1538,"Vnderweysuug [!Unterweisung] der Messung,|| mit dem Zirckel vnd richtscheyt,|| in Linien Ebnen vn[d] gantzen Corporen, durch Albrecht|| Dürer zusamen ", : ,,,,,,,,,,,1,02
99501230X,L-1535-158507789,Aal,DBSM/F/Bö,Bö B III 132/4°,Bö B III 132/4°,1535,"Albertvs|| Dvrervs Nv-||Rembergensis Pictor ...||, versus è Germanica lingua in Lati||nam, ... Quatuor his suaru[m]|| Institutionum Geometricarum libr", : ,,,,,,,,,,,1,02
995090548,L-1798-158758277,Afl,DBSM/F/Bö,Bö B III 1386,Bö B III 1386,1798,"Pflanzen-Belustigungen oder Anqeisung, wie man getrocknete Pflanzen auf eine leichte und geschwinde Art sauber abdrucken kann, für Kinder viell. auch ",1. : ,,,,,,,,Schenkg Kirchhoff,,,1,02
995091528,L-1783-158759478,Afl,DBSM/F/Bö,Bö G II 433,Bö G II 433,1783,Catalogue des livres de la biblioth`eque de feu M. [Louis César de La Baume-Le-Blanc] Duc de La Vallière,"Partie 1., T. 1. : Les @manuscrits, les premières éditions, les livres imprimés sur vélin & sur grand panier, les livres rares & précieux...etc. ..., ",", ",,,,,,,,,,1,02
995091722,L-1783-158759834,Afl,DBSM/F/Bö,Bö G II 433,Bö G II 433,1783,Catalogue des livres de la biblioth`eque de feu M. [Louis César de La Baume-Le-Blanc] Duc de La Vallière,"Partie 1., T. 2. : Les @manuscripts, les premières éditions, les livres imprimés sur vélin & sur grand panier, les livres rares & précieux...etc. ..., ",", ",,,,,,,,,,1,02
995091722,L-1783-158761049,Afl,DBSM/F/Bö,Bö G II 433 a,Bö G II 433 a,1783,Catalogue des livres de la biblioth`eque de feu M. [Louis César de La Baume-Le-Blanc] Duc de La Vallière,"Partie 1., T. 2. : Les @manuscripts, les premières éditions, les livres imprimés sur vélin & sur grand panier, les livres rares & précieux...etc. ..., ",", ",,,,,,,,,,1,03
995092354,L-1783-158760700,Afl,DBSM/F/Bö,Bö G II 433,Bö G II 433,1783,Catalogue des livres de la biblioth`eque de feu M. [Louis César de La Baume-Le-Blanc] Duc de La Vallière,"Partie 1., T. 3. : , ",", ",,,,,,,,,,1,02
995092354,L-1783-158760999,Afl,DBSM/F/Bö,Bö G II 433 a,Bö G II 433 a,1783,Catalogue des livres de la biblioth`eque de feu M. [Louis César de La Baume-Le-Blanc] Duc de La Vallière,"Partie 1., T. 3. : , ",", ",,,,,,,,,,1,03
995092842,L-1784-158761278,Afl,DBSM/F/Bö,Bö G II 433,Bö G II 433,1784,Catalogue des livres de la biblioth`eque de feu M. [Louis César de La Baume-Le-Blanc] Duc de La Vallière,"Partie 2., T. 1. : Un très-grande quantité de livres anciens & modernes, nationaux & étrangers, imprimés en différentes langues, ..., ",", ",,,,,,,,,,1,02
995093016,L-1784-158761456,Afl,DBSM/F/Bö,Bö G II 433,Bö G II 433,1784,Catalogue des livres de la biblioth`eque de feu M. [Louis César de La Baume-Le-Blanc] Duc de La Vallière,"Partie 2., T. 2. : Un très-grande quantité de livres anciens & modernes, nationaux & étrangers, imprimés en différentes langues, ..., ",", ",,,,,,,,,,1,02
995093016,L-1784-158761464,Afl,DBSM/F/Bö,Bö G II 433 a,Bö G II 433 a,1784,Catalogue des livres de la biblioth`eque de feu M. [Louis César de La Baume-Le-Blanc] Duc de La Vallière,"Partie 2., T. 2. : Un très-grande quantité de livres anciens & modernes, nationaux & étrangers, imprimés en différentes langues, ..., ",", ",,,,,,,,,,1,03
99509327X,L-1784-158761766,Afl,DBSM/F/Bö,Bö G II 433,Bö G II 433,1784,Catalogue des livres de la biblioth`eque de feu M. [Louis César de La Baume-Le-Blanc] Duc de La Vallière,"Partie 2., T. 3. : Un très-grande quantité de livres anciens & modernes, nationaux & étrangers, imprimés en différentes langues, ..., ",", ",,,,,,,,,,1,02
99509327X,L-1784-158761774,Afl,DBSM/F/Bö,Bö G II 433 a,Bö G II 433 a,1784,Catalogue des livres de la biblioth`eque de feu M. [Louis César de La Baume-Le-Blanc] Duc de La Vallière,"Partie 2., T. 3. : Un très-grande quantité de livres anciens & modernes, nationaux & étrangers, imprimés en différentes langues, ..., ",", ",,,,,,,,,,1,03
995093601,L-1784-158762061,Afl,DBSM/F/Bö,Bö G II 433,Bö G II 433,1784,Catalogue des livres de la biblioth`eque de feu M. [Louis César de La Baume-Le-Blanc] Duc de La Vallière,"Partie 2., T. 4. : Un très-grande quantité de livres anciens & modernes, nationaux & étrangers, imprimés en différentes langues, ..., ",", ",,,,,,,,,,1,02
995093733,L-1784-158762193,Afl,DBSM/F/Bö,Bö G II 433,Bö G II 433,1784,Catalogue des livres de la biblioth`eque de feu M. [Louis César de La Baume-Le-Blanc] Duc de La Vallière,"Partie 2., T. 5. : Un très-grande quantité de livres anciens & modernes, nationaux & étrangers, imprimés en différentes langues, ..., ",", ",,,,,,,,,,1,02
995093784,L-1784-15876224X,Afl,DBSM/F/Bö,Bö G II 433,Bö G II 433,1784,Catalogue des livres de la biblioth`eque de feu M. [Louis César de La Baume-Le-Blanc] Duc de La Vallière,"Partie 2., T. 6. : Un très-grande quantité de livres anciens & modernes, nationaux & étrangers, imprimés en différentes langues, ..., ",", ",,,,,,,,,,1,02
995118566,L-1719-158797752,Aal,DBSM/F/Bö,(Großformate),Bö B I 352/2,1719,Le @Trésor|| Des Novvelles|| Escritures de Finances|| et Italiennes bastardes|| A la Mode|| Auec les belles Instructions &|| Secrets dudit Art|| Dedié, : ,,,,,,,,,,,1,02
995186464,L-1814-158950879,Aal,DBSM/F/Bö,Bö E III 573,Bö E III 573,1814,"Die @deutschen Schriftsteller : was sie thaten, was sie für Unrecht leiden, und was ihnen für Lohn gebührt", : ,,,,1044992719,Qd,,,,,,1,02
995206686,L-1811-158972880,Aal,DBSM/F/Bö,Bö G II 7,Bö G II 7,1811,"Ueber öffentliche Bibliotheken, besonders deutsche Universitätsbibliotheken und Vorschläge zu einer zweckmässigen Einrichtung derselben : ", : ,,,,,,,,,,,1,02
995207089,L-1823-158973216,Aal,DBSM/F/Bö,Bö G II 9,Bö G II 9,1823,Bibliothekswissenschaft : , : ,,,,,,,,,,,1,02
995207372,L-1820-15897350X,Aal,DBSM/F/Bö,Bö G II 54,Bö G II 54,1820,"Die @Bildung des Bibliothekars : an Herrn Behringer, bestverdienten 4. Lehrer u. Mathematicus an d. Nicolaischule zu Leipzig, am Tage s. Promotionsjub", : ,,,,,,,,,,,1,02
995209227,L-1825-158975111,Aal,DBSM/F/Bö,Bö C IV 228,Bö C IV 228,1825,"Die @Buchdruckerkunst, ihre Geschichte : ", : ,,,,,,,,Mit hs. Eintraggn.,,,1,02
995209685,L-1821-158975510,Aal,DBSM/F/Bö,Bö G II 8,Bö G II 8,1821,"Thomas Frognall Dibdin, a bibliographical, antiquarian and picturesque tour in France and Germany ; [Besprechung] : ", : ,,,,,,,,,,,1,02
995210187,L-1820-158975979,Aal,DBSM/F/Bö,Bö F III 6,Bö F III 6,1820,"Ueber einige Mängel der neuern deutschen Bibliographie und über ihr Verhältniß zur französischen, nebst Anzeige von Jacq. Charl. Brunet Manuel du libr", : ,,,,,,,,,,,1,02
995210268,L-1823-158976053,Aal,DBSM/F/Bö,Bö C IV 226,Bö C IV 226,1823,Neue Prüfung der holländischen Ansprüche auf die Erfindung der Buchdruckerkunst : auf Veranl. d. haarlemer Jubelfeier, : ,,,,,,,,,,,1,02
99521039X,L-1825-158976215,Aal,DBSM/F/Bö,Bö C IV 225,Bö C IV 225,1825,Nieuw Onderzoek naar de aanspraak van Holland op de uitvinding der boekdrukkunst : , : ,,,,,,,,,,,1,02
995213259,L-1776-158991966,Aal,DBSM/F/Bö,Bö G I 49,Bö G I 49,1776,"Uebersicht der Oerter wo die bekanntesten griechischen Schriftsteller gelebt haben; und Grundlage zur Geschichte der Bibliotheken, wodurch jene in Han", : ,,,,,,,,,,,1,02
995215790,L-1715-158994914,Aal,DBSM/F/Bö,Bö G I 50,Bö G I 50,1715,Kurtze Nachricht von den öffentlichen Bibliothequen zu Qvedlinburg : , : ,,,,,,,,,,,1,02
995228612,L-1749-159008522,Aal,DBSM/F/Bö,Bö E IV 993/4°,Bö E IV 993/4°,1749,"Edict wegen der wieder hergestelleten Censur derer in königl. Landen heraus kommenden Bücher und Schrifften, wie auch wegen des Debits ärgerlicher Büc", : ,,,,,,,,,,,1,02
995230331,L-1825-159010292,Aal,DBSM/F/Bö,Bö E IV 1545/4°,Bö E IV 1545/4°,1825,"Editto D. Placido dell'Ordine di S. Benedetto della Congregazione Camaldolese ... : L'invenzione, il perfezionamento delle arti, ...", : ,,,,,,,,,,,1,02
995235694,L-1594-159127211,Aal,DBSM/F/Bö,Bö C VIII 117 C,Bö C VIII 117 C,1594,"Katalogos o kainos librorum qui hoc semestri, vel omnino novi, vel denuo aut forma aut loco a prioribus editionibus diversi, aut etiam accessione aliq", : ,,,,,,,,,,,1,02
995259232,L-1810-159168333,Afl,DBSM/F/Bö,Bö C V 756,Bö C V 756,1810,"Reise durch Franken, Baiern, Oesterreich, Preußen und Sachsen",T. 4 : ,,,,,,,,,,,1,02
995281173,L-1739-159189616,Aal,DBSM/F/Bö,Bö B III 893,Bö B III 893,1739,"Ehren-Gedichte auf die Edle freye Kunst-Buchdruckerey, und Deren Ursprung, Fortgang und Nutzbarkeit, wessen sich deren Anverwandten, für andern Künste", : ,,,,,,,,,,,1,02
995290016,L-1740-159205085,Aal,DBSM/F/Bö,Bö C V 776,Bö C V 776,1740,"Relation vom Wittenbergischen Buchdrucker-Jubiläo 1740 : Nebst einer historischen Nachricht von allen Wittenbergischen Buchdruckern, welche, seit Erfi", : ,,,,1044992719,Qd,,,,,,1,03
995293694,L-1823-159220246,Aal,DBSM/F/Bö,Bö F III 5/4°,Bö F III 5/4°,1823,Bibliographie : , : ,,,,,,,,,,,1,02
995301271,L-1683-164290540,Aa,DBSM/F/Bö,Bö E IV 217 a,Bö E IV 217 a,1683,Index librorum prohibitorum Innocentii XI. Pontificis Maximi iussu editus : , : ,,,,,,,,Diese Ausgabe enth. kein beigef. Werk und keine angeb. Werke,,,1,02
995301271,L-1683-164290559,Aa,DBSM/F/Bö,Bö E IV 217 aa,Bö E IV 217 aa,1683,Index librorum prohibitorum Innocentii XI. Pontificis Maximi iussu editus : , : ,,,,,,,,"Diese Ausg. enth. kein beigef. Werk; Angeb. sind: ""Post impressionem huis indicis ..."" [enth. Drucke bis 1682] und ""Denuo Sacrae Congregationis Indicis Decreto ..."" [nach 1685 ersch.]",,,1,03
995311234,L-1752-159238056,Aal,DBSM/F/Bö,Bö F III 357,Bö F III 357,1752,"Bibliotheca biblica, das ist Verzeichnis der Bibel-Sammlung, welche die durchlauchtigste Fürstin und Frau Frau Elisabeth Sophia Maria ... verw. Herzog", : ,,,,,,,,,,,1,02
995312362,L-1797-159239184,Aal,DBSM/F/Bö,Bö H 164,Bö H 164,1797,Arbre chronologique et généalogique de ma famille ... Rotterdam 1797 : , : ,,,,,,,,,,,1,02
995313806,L-1600-159240646,Aal,DBSM/F/Bö,Bö C VIII 118,Bö C VIII 118,1600,Elenchi seu indicis quinquennalis continuatio prima in qua continentur libri omnes qui sub finem anni 1599 & initium anni 1600 vel aucti perpurgati lo, : ,,,,,,,,,,,1,02
995321299,L-1753-159247616,Afl,DBSM/F/Bö,Bö G II 883,Bö G II 883,1753,"Bibliotheca Emtinckiana, sive catalogus librorum in omni facultate et scientiarum genere",1. : Theologia,,,,,,,,,,,1,02
99532137X,L-1753-159247640,Afl,DBSM/F/Bö,Bö G II 883,Bö G II 883,1753,"Bibliotheca Emtinckiana, sive catalogus librorum in omni facultate et scientiarum genere","2. : Jurisprudentia, Medicina, Historia naturalis, Philosophia et Res mathematica",,,,,,,,,,,1,02
995321515,L-1753-159247713,Afl,DBSM/F/Bö,Bö G II 883,Bö G II 883,1753,"Bibliotheca Emtinckiana, sive catalogus librorum in omni facultate et scientiarum genere",3. : Historia vetus ac nova,,,,,,,,,,,1,02
995321566,L-1753-159247764,Afl,DBSM/F/Bö,Bö G II 883,Bö G II 883,1753,"Bibliotheca Emtinckiana, sive catalogus librorum in omni facultate et scientiarum genere",4. : Literae humaniores,,,,,,,,,,,1,02
995325014,L-1766-159282160,Aal,DBSM/F/Bö,Bö C IV 25,Bö C IV 25,1766,"Von dem Ursprung und Werth der Buchdruckerey : bey Gelegenheit d. Deposition e. Kunst-Verwandten abgelegt in Speyer, d. 10. Nov. 1766 ; oeffentl. Rede", : ,,,,,,,,Schenkung Kirchhoff,,,1,02
995329036,L-1829-159286255,Aal,DBSM/F/Bö,Bö D VII 880,Bö D VII 880,1829,"[Verkaufsangebot von 200 Restexemplaren von Joachim von Sandrarts deutsche Academie der Bau-, Bildhauer- u. Malerkunst, 1768-1775. nebst Angebot der K", : ,,,,,,,,,,,1,02
995334129,L-1765-159291747,Aal,DBSM/F/Bö,Bö F III 364,Bö F III 364,1765,Versuch einer böhmischen Bibel-Geschichte : Nebst e. histor. Anh. v. versch. absonderlich gedr. böhm. Neuen Testamenten, : ,,,,,,,,,,,1,02
995349606,L-1558-159308453,Aal,DBSM/F/Bö,Bö C VII 3029/4°,Bö C VII 3029/4°,1558,Adagiorum chiliades quatuor cum sesquicenturia Des[iderii] Erasmi Roterodami : Haec editio multos Graecoru[m] Latinorumque authorum locos emendatiores, : ,,,,,,,,,,,1,02
99535135X,L-1822-159309840,Aal,DBSM/F/Bö,Bö B III 1071,Bö B III 1071,1822,"Manuel du dessinateur lithographe ou description des meilleurs moyens à employer pour faire des dessins sur pierre dans tous les genres connus, suivie", : ,,,,,,,,Schenkung Kirchhoff,,,1,02
995351422,L-1824-159309883,Aal,DBSM/F/Bö,Bö B III 1072,Bö B III 1072,1824,"Manuel du dessinateur lithographe ou description des meilleurs moyens à employer pour faire des dessins sur pierre dans tous les genres connus, suivie", : ,,,,,,,,Schenkung Kirchhoff,,,1,02
995351589,L-1830-159309999,Aal,DBSM/F/Bö,Bö B III 1073,Bö B III 1073,1830,Manuel de dessinateur lithographe ou description des meilleurs moyens à employer pour faire des dessins sur pierre dans tous les genres connus : , : ,,,,,,,,,,,1,02
995351740,L-1826-159310229,Aal,DBSM/F/Bö,Bö C V 2133,Bö C V 2133,1826,"Der @erneurte Merian, oder Vorzeit und Gegenwart am Rhein : 50 Abbildungen merkwürdiger Städte des Rheinlandes nach Merian (gez. u. gest. von Grape), ", : ,,,,,,,,,,,1,02
995362696,L-1825-15934736X,Aal,DBSM/F/Bö,Bö B III 216/2°,Bö B III 216/2°,1825,"Proeve van letteren, welke gegoten worden in de Haarlemsche lettergieterij van Joh. Enschedé en Zonen : ", : ,,,,,,,,,,,1,02
995372373,L-1825-159357136,Aal,DBSM/F/Bö,Bö D VII 142,Bö D VII 142,1825,"Bibliotheca historico-geographica oder Verzeichnis aller brauchbaren, in älterer u. neuerer Zeit, bes. aber v. J. 1750 bis z. Mitte d. J. 1824 in Deut", : ,,,,,,,,,,,1,02
995381143,L-1760-159364841,Aal,DBSM/F/Bö,Bö C V 363,Bö C V 363,1760,"Eines @Pfältzers seinem werthen Vatterland zu Ehren aufgesetzter Entwurff einer Abhandlung von der Gelehrtheit und Wissenschaften, besonders dem Urspr", : ,,,,,,,,,,,1,02
995381372,L-1812-159365007,Aal,DBSM/F/Bö,Bö H 90/2,Bö H 90/2,1812,"Entwurf zu einem Generali, die rechtlichen Verhältnisse zwischen Schriftsteller und Verleger in Rücksicht der Herausgabe und des Verlags eines literar", : ,,,,,,,,Vorbes.: Fr. Chr. W. Vogel,,,1,02
995383243,L-1686-159433282,Aal,DBSM/F/Bö,Bö B I 86/8°,Bö B I 86/8°,1686,"Renatum è mysterio principium philologicum, in quo vocum, signorum et punctorum, tum et literarum maxime ac numerorum origo, nec non novum variarum re", : ,,,,,,,,,,,1,02
995385149,L-1793-159443970,Aal,DBSM/F/Bö,Bö E IV 507,Bö E IV 507,1793,"Etwas zu einem Etwas über Censur und Censoren-Freyheit im Sachsenlande : Ein nöthiger Nachtrag zu Carl's ""Vaterländischen Reisen""", : ,,,,,,,,,,,1,02
995386463,L-1786-159445140,Aal,DBSM/F/Bö,Bö F II 21,Bö F II 21,1786,Anleitung für angehende Bibliothekare und Liebhaber von Büchern : , : ,,,,,,,,,,,1,02
995407266,L-1740-159494125,Aal,DBSM/F/Bö,Bö C V 1104,Bö C V 1104,1740,"Die @heilsahmen Absichten, welche Gott bey Erfindung und zeitiger Einführung der edlen Buchdrucker-Kunst in hiesige Reiche, besonders zu dieser ihrem ", : ,,,,,,,,Schenkung Kirchoff,,,1,02
995439214,L-1778-159527090,Afl,DBSM/F/Bö,Bö D VII 704,Bö D VII 704,1778,"Cataloque d'une préciuse collection de livres choisis en toutes sorte de classes facultés, consistant en 7811 numeros, dont il n'y a peut-être jamais ",2 : ,,,,,,,,,,,1,02
995440549,L-1756-159528674,Aal,DBSM/F/Bö,Bö C II 13,Bö C II 13,1756,Historia critica operum Ciceronis typographorum formulis editorum : , : ,,,,,,,,,,,1,02
995459231,L-1644-159578418,Aal,DBSM/F/Bö,Bö C IV 289,Bö C IV 289,1644,"Brevis Excursus de loco, tempore, et authore inventionis typographiae : ", : ,,,,,,,,,,,1,02
995477388,L-1763-175068356,Afl,DBSM/F/Bö,Bö B II 21a,Bö B II 21a,1763,"Schauplätz der Künste und Handwerke, oder vollständige Beschreibung derselben",2 : ,,,,,,,,Stiftung Kirchhoff,,,1,03
