idn,akz,bbg,standort,signatur_g,signatur_a,jahr,titel,stuecktitel,f4243,f4256,f4241,f4105_9,f4105_g,ausleihcode,sig_komm,f4801_a,f4801_k,bibliothek,einrichtung,exemplar
997969407,L-1823-165349638,Afl,DBSM/M/Klemm,Va 4331,Va 4331,1823,[Friedrich Gottlob] Klopstocks sämmtliche Werke,6. : Messias. - Bd. 4,,,,,,,,Mit hs. Eignerverm.,,,1,02
99796944X,L-1823-165349689,Afl,DBSM/M/Klemm,Va 4331,Va 4331,1823,[Friedrich Gottlob] Klopstocks sämmtliche Werke,9. : Salomo; Hermann und die Fürsten,,,,,,,,Mit hs. Eignerverm.,,,1,02
997969687,L-1823-165349913,Afl,DBSM/M/Klemm,Va 4331,Va 4331,1823,[Friedrich Gottlob] Klopstocks sämmtliche Werke,10. : David; Hermanns Tod,,,,,,,,Mit hs. Eignerverm.,,,1,02
997969768,L-1823-165349972,Afl,DBSM/M/Klemm,Va 4331,Va 4331,1823,[Friedrich Gottlob] Klopstocks sämmtliche Werke,12 : ,,,,,,,,Mit hs. Eignerverm.,,,1,02
997977159,L-1815-165369086,Afl,DBSM/M/Klemm,Va 2581,Va 2581,1815,Der @Messias,1 : ,,,,,,,,,,,1,02
997977183,L-1815-165369108,Afl,DBSM/M/Klemm,Va 2581,Va 2581,1815,Der @Messias,2 : ,,,,,,,,,,,1,02
997977191,L-1815-165369124,Afl,DBSM/M/Klemm,Va 2581,Va 2581,1815,Der @Messias,3 : ,,,,,,,,,,,1,02
997977205,L-1815-165369132,Afl,DBSM/M/Klemm,Va 2581,Va 2581,1815,Der @Messias,4 : ,,,,,,,,,,,1,02
998016012,L-1830-165444134,Aal,DBSM/M/Klemm,Va 873,Va 873,1830,An den König von Preußen : , : ,,,,,,,,,,,1,02
998020788,L-1813-16544892X,Afl,DBSM/M/Klemm,Va 2712,Va 2712,1813,Die @Forstorganisazion-Lehre [!],2. : Anleitung zur Holztaxazion,,,,,,,,,,,1,02
998040924,L-1815-165471077,Afl,DBSM/M/Klemm,Vab 71,Vab 71,1815,Theodor Körners Gedichte,1 : ,,,,,,,,,,,1,02
998040959,L-1815-165471131,Afl,DBSM/M/Klemm,Vab 71,Vab 71,1815,Theodor Körners Gedichte,2 : ,,,,,,,,,,,1,02
998042153,L-1814-165472812,Aal,DBSM/M/Klemm,Va 1667/2,Va 1667/2,1814,Leyer und Schwert : , : ,,,,,,,,,,,1,02
998079960,L-1812-165534788,Aal,DBSM/M/Klemm,Va 2574,Va 2574,1812,"Die @Belagerung von Saragossa, oder Pachter Feldkümmels Hochzeitstag : ein Lustspiel in 4 Akten", : ,,,,,,,,,,,1,02
998080020,L-1824-165534818,Afl,DBSM/M/Klemm,Va 8,Va 8,1824,Die @Jobsiade,1 : ,,,,,,,,,,,1,02
998080047,L-1824-165534834,Afl,DBSM/M/Klemm,Va 8,Va 8,1824,Die @Jobsiade,2 : ,,,,,,,,,,,1,02
998080055,L-1824-165534842,Afl,DBSM/M/Klemm,Va 8,Va 8,1824,Die @Jobsiade,3 : ,,,,,,,,,,,1,02
998080365,L-1812-165535091,Aal,DBSM/M/Klemm,Va 2574,Va 2574,1812,[Die @neue Frauenschule] : [frey bearb. nach d. Franz.: Le secret du ménage], : ,,,,,,,,,,,1,02
998080608,L-1812-165535326,Aal,DBSM/M/Klemm,Va 2574,Va 2574,1812,[Max Helfenstein] : [ein Lustspiel in 2 Akten], : ,,,,,,,,,,,1,02
99808347X,L-1812-165554231,Aal,DBSM/M/Klemm,"Va, 2574","Va, 2574",1812,[Der @Clubb [Klub] oder die vorwitzigen Weiber] : , : ,,,,,,,,,,,1,02
998107468,L-1818-165584653,Aal,DBSM/M/Klemm,Va 3104,Va 3104,1818,D. Martin Luthers Andenken in Münzen nebst Lebensbeschreibungen merkwürdiger Zeitgenossen desselben : mit 47 Kupfern u.d. Ansicht Wittenbergs u. Eisen, : ,,,,,,,,,,,1,02
998107948,L-1823-165585013,Afl,DBSM/M/Klemm,"Va, 509","Va, 509",1823,"Sächsische Geschichte für die Jugend, ihre Lehrer und Freunde des Vaterlandes",1. : Altsächsische und sorbenwendische Alterthümer für die Jugend,,,,,,,,,,,1,02
998323896,L-1817-165801387,Afl,DBSM/M/Klemm,Va 2754,Va 2754,1817,Wilhelm Traugott Krug's System der praktischen Philosophie,1. : Rechtslehre,,,,,,,,,,,1,02
998327573,L-1819-165805692,Afl,DBSM/M/Klemm,Va 2791,Va 2791,1819,Festbüchlein,1. : Der @Sonntag,,,,,,,,,,,1,02
99832759X,L-1821-165805749,Afl,DBSM/M/Klemm,Va 2791,Va 2791,1821,Festbüchlein,2. : Das @Christfest,,,,,,,,,,,1,02
99832762X,L-1819-165805773,Afl,DBSM/M/Klemm,Va 2791,Va 2791,1819,Festbüchlein,3. : Das @Neujahrsfest,,,,,,,,,,,1,02
998359343,L-1830-165860642,Aal,DBSM/M/Klemm,Va 2833,Va 2833,1830,[Franz Theodor] Kugler's Skizzenbuch : , : ,,,,,,,,"Titelbl., 1 Bl. Radierg fehlen (vgl. Rümann: A d 82,4, A. 148)",,,1,02
998377899,L-1810-166122378,Aal,DBSM/M/Klemm,Va 705,Va 705,1810,"Kupfer-Sammlung, besonders zu [C. Ph.] Funke Naturgeschichte und Technologie, aber auch zu jedem anderen Lehrbuch der Naturgeschichte brauchbar : in 2", : ,,,,,,,,,,,1,02
998377937,L-1811-166122394,Aal,DBSM/M/Klemm,Vm 239,Vm 239,1811,Przypisy i inwentarz do Kodexu Postepowania Sa̜dowego Cywilnego : Z przyłac̜ziem niektórych uwag ..., : ,,,,,,,,,,,1,02
998388327,L-1826-166133027,Afl,DBSM/M/Klemm,Vd 442,Vd 442,1826,Les @Caractères,1 : ,,,,,,,,Supralibros: Collège Royal de Limoges,,,1,02
998388343,L-1826-166133051,Afl,DBSM/M/Klemm,Vd 442,Vd 442,1826,Les @Caractères,2 : ,,,,,,,,Supralibros: Collège Royal de Limoges,,,1,02
998399426,L-1826-166161179,Afl,DBSM/M/Klemm,"Vd, 546","Vd, 546",1826,Oeuvres d'Alphonse de Lamartine,1 : ,,,,,,,,Exlibris Bibliotheca Comitis Georgii Károlyi,,,1,02
998399485,L-1826-166161225,Afl,DBSM/M/Klemm,"Vd, 546","Vd, 546",1826,Oeuvres d'Alphonse de Lamartine,2 : ,,,,,,,,Exlibris Bibliotheca Comitis Georgii Károlyi,,,1,02
998399728,L-1820-166161535,Aal,DBSM/M/Klemm,Vd 299,Vd 299,1820,Fables : Ornées de figures, : ,,,,,,,,,,,1,02
998402826,L-1819-166164461,Aal,DBSM/M/Klemm,Va 728,Va 728,1819,Coup d'oeil sur Alexandrebad et Louisebourg dans le cercle du Haut-Mayn en Bavière : , : ,,,,,,,,,,,1,02
998433403,L-1819-166197548,Aal,DBSM/M/Klemm,Va 3648,Va 3648,1819,Hammelburger Conversations Lexikon [Konversationslexikon] : Ankündigung u. 1. Probeheft, : ,,,,,,,,,,,1,02
998433640,L-1817-166197785,Afl,DBSM/M/Klemm,Va 3648,Va 3648,1817,"Merkwürdige Reise über Erlangen, Dreßden, Kassel und Fulda",[1] : ,,,,,,,,,,,1,02
998433691,L-1822-166197831,Afl,DBSM/M/Klemm,Va 3648,Va 3648,1822,"Merkwürdige Reise über Erlangen, Dreßden, Kassel und Fulda",[2.] : [Fortgesetzte Reise] nach Hammelburg,,,,,,,,,,,1,02
998433756,L-1818-166197882,Afl,DBSM/M/Klemm,Va 3648,Va 3648,1818,"Merkwürdige Reise über Erlangen, Dreßden, Kassel und Fulda",3. : [Hammelburger Reise],,,,,,,,Mit hs. Eintr.,,,1,02
998433780,L-1821-166197920,Afl,DBSM/M/Klemm,Va 3648,Va 3648,1821,"Merkwürdige Reise über Erlangen, Dreßden, Kassel und Fulda",4. : [Hammelburger Reise],,,,,,,,Mit hs. Eintr.,,,1,02
998433799,L-1822-166197947,Afl,DBSM/M/Klemm,Va 3648,Va 3648,1822,"Merkwürdige Reise über Erlangen, Dreßden, Kassel und Fulda",5. : [Hammelburger Reise],,,,,,,,Mit hs. Eintr.,,,1,02
998433810,L-1823-166197971,Afl,DBSM/M/Klemm,Va 3648,Va 3648,1823,"Merkwürdige Reise über Erlangen, Dreßden, Kassel und Fulda",6. : [Hammelburger Reise],,,,,,,,Mit hs. Eintr.,,,1,02
998433829,L-1824-16619798X,Afl,DBSM/M/Klemm,Va 3648,Va 3648,1824,"Merkwürdige Reise über Erlangen, Dreßden, Kassel und Fulda",7. : [Hammelburger Reise],,,,,,,,,,,1,02
998433845,L-1826-166198005,Afl,DBSM/M/Klemm,Va 3648,Va 3648,1826,"Merkwürdige Reise über Erlangen, Dreßden, Kassel und Fulda",8. : [Hammelburger Reise],,,,,,,,Mit hs. Eintr.,,,1,02
998433861,L-1828-166198013,Afl,DBSM/M/Klemm,Va 3648,Va 3648,1828,"Merkwürdige Reise über Erlangen, Dreßden, Kassel und Fulda",9. : ,,,,,,,,,,,1,02
99843387X,L-1830-166198021,Afl,DBSM/M/Klemm,Va 3648,Va 3648,1830,"Merkwürdige Reise über Erlangen, Dreßden, Kassel und Fulda",10. : [Hammelburger Reise],,,,,,,,Mit hs. Eintr.,,,1,02
998495514,L-1830-166376035,Aal,DBSM/M/Klemm,Va 495,Va 495,1830,Lehrreiche und unterhaltende Märchen für die erwachsenen Jugend : mit Kupf., : ,,,,,,,,,,,1,02
998510823,L-1820-166391816,Aal,DBSM/M/Klemm,Vc 130,Vc 130,1820,"[Samuel] Leigh's new Picture of London or a view of the political, religious, medical, literary, municipal, commercial and moral state of the British ", : ,,,,,,,,,,,1,02
998514608,L-1820-166396354,Aal,DBSM/M/Klemm,Va 2464,Va 2464,1820,[Gottfried Wilhelm] Leibnitzen [Leibniz] System der Theologie : Nach d. Ms. v. Hannover <den lat. Text zur Seite> ins Dt., : ,,,,,,,,,,,1,02
998515655,L-1823-166397504,Aal,DBSM/M/Klemm,Va 4220,Va 4220,1823,Therese von Bornthal : eine wahre Geschichte erzählt, : ,,,,,,,,,,,1,02
998536164,L-1798-166463337,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",2. : Baumgärtnerische Buchh.,,,,,,,,,,,1,02
998536423,L-1798-166463590,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",3 : ,,,,,,,,,,,1,02
998536466,L-1798-166463620,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",4 : ,,,,,,,,,,,1,02
998536474,L-1798-166463647,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",5 : ,,,,,,,,,,,1,02
998536512,L-1798-166463701,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",6 : ,,,,,,,,,,,1,02
998536520,L-1798-166463736,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",7 : ,,,,,,,,,,,1,02
998536555,L-1798-166463787,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",8 : ,,,,,,,,,,,1,02
998536571,L-1798-166463817,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",9 : ,,,,,,,,,,,1,02
998536628,L-1798-166463876,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",10 : ,,,,,,,,,,,1,02
998536652,L-1798-166463892,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",11 : ,,,,,,,,,,,1,02
998536679,L-1798-166463914,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",12 : ,,,,,,,,,,,1,02
998537098,L-1798-166464384,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",13 : ,,,,,,,,,,,1,02
998537144,L-1798-166464430,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",14 : ,,,,,,,,,,,1,02
998537179,L-1798-166464473,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",15 : ,,,,,,,,,,,1,02
998537209,L-1798-166464511,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",16 : ,,,,,,,,,,,1,02
998537217,L-1798-16646452X,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",17 : ,,,,,,,,,,,1,02
99853725X,L-1798-166464546,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",18 : ,,,,,,,,,,,1,02
998537284,L-1798-166464589,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",19 : ,,,,,,,,,,,1,02
998537306,L-1798-166464600,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",20 : ,,,,,,,,,,,1,02
998537357,L-1798-166464651,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",21 : ,,,,,,,,,,,1,02
998537365,L-1798-16646466X,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",22 : ,,,,,,,,,,,1,02
99853739X,L-1798-166464686,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",23 : ,,,,,,,,,,,1,02
998537411,L-1798-166464694,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",24 : ,,,,,,,,"[Taf. fehlen, vermutl. nicht ersch.]",,,1,02
998537446,L-1798-166464724,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",25 : ,,,,,,,,,,,1,02
998537454,L-1798-166464732,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",26 : ,,,,,,,,,,,1,02
998537470,L-1798-166464759,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",27 : ,,,,,,,,,,,1,02
998537500,L-1798-166464775,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",28 : ,,,,,,,,,,,1,02
998537527,L-1798-166464805,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",29 : ,,,,,,,,,,,1,02
998537535,L-1798-16646483X,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",30 : ,,,,,,,,,,,1,02
998537624,L-1798-16646497X,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",31 : ,,,,,,,,,,,1,02
998537675,L-1798-166465011,Afl,DBSM/M/Klemm,Va 2376,Va 2376,1798,"Bildliche Darstellung aller bekannten Völker nach ihren Kleidertrachten, Sitten, Gewohnheiten und mit Beschreibung aus den besten englischen, französi",32 : ,,,,,,,,,,,1,02
998620505,L-1828-166598518,Afl,DBSM/M/Klemm,Va 2456,Va 2456,1828,Gesammelte Schriften,Bd. 2 : ,,,,,,,,,,,1,02
998620556,L-1828-166598607,Afl,DBSM/M/Klemm,Va 2456,Va 2456,1828,Gesammelte Schriften,Bd. 3 : ,,,,,,,,,,,1,02
998685232,L-1813-166751960,Aal,DBSM/M/Klemm,Va 1642,Va 1642,1813,Lieder eines Freiwilligen von der Schaar von Frankfurt : , : ,,,,,,,,,,,1,02
998685496,L-1821-166752231,Afl,DBSM/M/Klemm,"Va, 477","Va, 477",1821,Die @Lyra,1 : ,,,,,,,,,,,1,02
998772526,L-1825-166915254,Afl,DBSM/M/Klemm,Vab 59,Vab 59,1825,Populäre Astronomie,1 : ,,,,,,,,,,,1,02
998772593,L-1825-166915327,Afl,DBSM/M/Klemm,Vab 59,Vab 59,1825,Populäre Astronomie,"2, Abt. 1 : ",,,,,,,,,,,1,02
998772712,L-1825-166915432,Afl,DBSM/M/Klemm,Vab 59,Vab 59,1825,Populäre Astronomie,"2, Abt. 2 : ",,,,,,,,,,,1,02
998783145,L-1828-166926655,Afl,DBSM/M/Klemm,Va 3031,Va 3031,1828,Titus Livius Römische Geschichte,"Abt. 3, Bd. 9 : ",,,,,,,,,,,1,02
998783153,L-1828-166926663,Afl,DBSM/M/Klemm,Va 3031,Va 3031,1828,Titus Livius Römische Geschichte,"Abt. 3, Bd. 10 : ",,,,,,,,,,,1,02
998783188,L-1828-166926698,Afl,DBSM/M/Klemm,Va 3031,Va 3031,1828,Titus Livius Römische Geschichte,"Abt. 3, Bd. 11 : ",,,,,,,,,,,1,02
998783226,L-1828-16692671X,Afl,DBSM/M/Klemm,Va 3031,Va 3031,1828,Titus Livius Römische Geschichte,"Abt. 3, Bd. 12 : ",,,,,,,,,,,1,02
99882660X,L-1826-167031910,Aal,DBSM/M/Klemm,"Va, 4143 /2","Va, 4143 /2",1826,Mancherlei Begebenheiten und Geschichten aus dem Leben des kleinen Andreas : ein Büchlein für Kinder, : ,,,,,,,,,,,1,02
998829366,L-1811-167034898,Afl,DBSM/M/Klemm,Va 635,Va 635,1811,Moralische Bilderbibel,4 : ,,,,,,,,,,,1,02
998829803,L-1812-167035320,Afl,DBSM/M/Klemm,Va 635,Va 635,1812,Moralische Bilderbibel,5 : ,,,,,,,,,,,1,02
998831301,L-1823-167036858,Aal,DBSM/M/Klemm,Va 2120/3,Va 2120/3,1823,Gemeinnützige Kenntnisse : , : ,,,,,,,,,,,1,02
998842265,L-1825-167048295,Aal,DBSM/M/Klemm,Va 2507,Va 2507,1825,"Erzählungen, Mährchen, Sagen und Schwänke : ", : ,,,,,,,,,,,1,02
998851795,L-1814-167073826,Aal,DBSM/M/Klemm,Va 1856,Va 1856,1814,"Die @Königin Luise : zum Besten d. hinterlassenen Wittwen u. Waisen, der für König u. Vaterland gefallenen Landwehrmänner u. freiwilligen Jäger", : ,,,,,,,,,,,1,02
998858218,L-1828-167080474,Afl,DBSM/M/Klemm,Va 2594,Va 2594,1828,Reise Sr. Hoheit des Herzogs Bernhard zu Sachsen-Weimar-Eisenach durch Nord-Amerika in den Jahren 1825 und 1826,1 : ,,,,,,,,,,,1,02
99885834X,L-1828-167080644,Afl,DBSM/M/Klemm,Va 2594,Va 2594,1828,Reise Sr. Hoheit des Herzogs Bernhard zu Sachsen-Weimar-Eisenach durch Nord-Amerika in den Jahren 1825 und 1826,2 : ,,,,,,,,,,,1,02
998970751,L-1825-167293931,Aal,DBSM/M/Klemm,Vk 224,Vk 224,1825,Magyarische Sagen und Maehrchen : , : ,,,,,,,,,,,1,02
998972150,L-1820-167295195,Aal,DBSM/M/Klemm,"Vd, 282/2","Vd, 282/2",1820,"Le @Robinson de douze ans : Histoire intéressante d'un jeune mousse français, abandonné dans une île déserte ; Ornée de 6 gravures", : ,,,,,,,,"[Einbd. d. Zeit. Mit Exlibris Fritz v. Bronsart]; Kupfertafeln vollst., gezählt und gestempelt 2.9.2020",,,1,02
999010131,L-1820-167359207,Aal,DBSM/M/Klemm,Vd 244/2,Vd 244/2,1820,Contes à mes jeunes amies : , : ,,,,,,,,,,,1,02
999045296,L-1822-167424645,Aal,DBSM/M/Klemm,Va 3748,Va 3748,1822,Hebe : Taschenbuch zur Erhaltung d. Gesundheit u. Schönheit ; ein Toilettengeschenk für gebildete Frauen, : ,,,,,,,,,,,1,02
999078763,L-1824-167452967,Aal,DBSM/M/Klemm,Va 1443,Va 1443,1824,Delectus precationus piarum pro devotione privata juventutis litterarum studiosae : , : ,,,,,,,,"Ldreinbd m. Vergoldgm, VD: E. v. B. 1833",,,1,02
999114174,L-1810-167554921,Afl,DBSM/M/Klemm,Vu 14,Vu 14,1810,Erinnerungen,1 : ,,,,,,,,,,,1,02
99911428X,L-1810-167555006,Afl,DBSM/M/Klemm,Vu 14,Vu 14,1810,Erinnerungen,2 : ,,,,,,,,,,,1,02
999114379,L-1812-167555065,Afl,DBSM/M/Klemm,Vu 14,Vu 14,1812,Erinnerungen,3 : ,,,,,,,,,,,1,02
999114425,L-1814-16755512X,Afl,DBSM/M/Klemm,Vu 14,Vu 14,1814,Erinnerungen,4 : ,,,,,,,,,,,1,02
999114476,L-1816-167555162,Afl,DBSM/M/Klemm,Vu 14,Vu 14,1816,Erinnerungen,5 : ,,,,,,,,,,,1,02
999123769,L-1820-16758359X,Aal,DBSM/M/Klemm,Vc 320/10,Vc 320/10,1820,Elements of natural history in the animal kingdom : chiefly intended for the use of schools and young persons, : ,,,,,,,,,,,1,02
999141120,L-1823-167599984,Aal,DBSM/M/Klemm,Va 1830/17,Va 1830/17,1823,Erster Unterricht in der Französischen Sprache für Kinder : , : ,,,,,,,,,,,1,02
999183036,L-1827-167689215,Afl,DBSM/M/Klemm,Va 2465,Va 2465,1827,Elemente der Geometrie,T. 1. : Planimetrie,,,,,,,,,,,1,02
99922736X,L-1819-167748076,Aal,DBSM/M/Klemm,Va 1424,Va 1424,1819,Der @hochfeierlichen Vermählung ... : , : ,,,,,,,,,,,1,02
999228889,L-1819-167749560,Aal,DBSM/M/Klemm,Va 720,Va 720,1819,"Allgemeines Commers- und Liederbuch mit Melodien, enthaltend ältere und neue Burschenlieder, Trinklieder, Vaterlandsgesänge, Kriegs- u. Turnlieder : ", : ,,,,,,,,,,,1,02
999238167,L-1811-167781596,Aal,DBSM/M/Klemm,Va 3225,Va 3225,1811,"Practische Anleitung zum Branntweinbrennen, Destilliren, zur Thierarzneywissenschaft u. zu mehrern andern Haus- und Wirtschaftskünsten : ein gemeinnüt", : ,,,,,,,,,,,1,02
999238507,L-1823-167781979,Afl,DBSM/M/Klemm,Va 476,Va 476,1823,Rinaldo's Reisen durch Deutschland,1 : ,,,,,,,,,,,1,02
999238531,L-1823-167782029,Afl,DBSM/M/Klemm,Va 476,Va 476,1823,Rinaldo's Reisen durch Deutschland,2 : ,,,,,,,,,,,1,02
999238582,L-1823-167782061,Afl,DBSM/M/Klemm,Va 476,Va 476,1823,Rinaldo's Reisen durch Deutschland,3 : ,,,,,,,,,,,1,02
999255711,L-1768-16782760X,Aal,DBSM/M/Klemm,"Va, 1575","Va, 1575",1768,Johann Peter Millers Anleitung zur Ken[n]tnis der besten Bücher in allen Wissenschaften für Anfänger : , : ,,,,,,,,Durchschossenes Ex.,,,1,02
999257951,L-1822-16782998X,Aal,DBSM/M/Klemm,Vm 197,Vm 197,1822,Rys historyi polskiey od wzniesienia sie̜ Monarchii aź do ostatniego upadku i rozbiorukraiu z pe̜cia̜ mappami przez Jozefa Miklaszewskiego : , : ,,,,,,,,,,,1,02
999322141,L-1819-167920928,Afl,DBSM/M/Klemm,Va 2792,Va 2792,1819,Justus Mösers... osnabrückische Geschichte,1. : ,,,,,,,,,,,1,02
999322168,L-1819-167920944,Afl,DBSM/M/Klemm,Va 2792,Va 2792,1819,Justus Mösers... osnabrückische Geschichte,2. : ,,,,,,,,,,,1,02
999322249,L-1824-167921029,Afl,DBSM/M/Klemm,Va 2792,Va 2792,1824,Justus Mösers... osnabrückische Geschichte,3. : /Hrsg. aus d. Verf. hs. Nachlasse,,,,,,,,,,,1,02
999352539,L-1827-167952293,Aal,DBSM/M/Klemm,Va 434 - 187/190,Va 434 - 190,1827,Die @Schule der Frauen : Lustspiele in 5 Aufzügen, : ,,,,,,,,,,,1,02
999353780,L-1821-16795329X,Aal,DBSM/M/Klemm,Va 434 - 1/3,Va 434 - 3,1821,Tartüf : ein Lustspiel in 5 Aufzügen, : ,,,,,,,,,,,1,02
999418513,L-1762-168342693,Afl,DBSM/M/Klemm,"Va, 1314","Va, 1314",1762,Erklärung des 1. [2.] Briefes des heiligen Apostels Pauli an die Gemeinde zu Corinthus ...,1. : ,,,,,,,,Zeitgen. Handeinbd.: Marmor. Kalbldr m. Vergoldung,,,1,02
999418521,L-1762-168342707,Afl,DBSM/M/Klemm,"Va, 1314","Va, 1314",1762,Erklärung des 1. [2.] Briefes des heiligen Apostels Pauli an die Gemeinde zu Corinthus ...,2 : ,,,,,,,,Zeitgen. Handeinbd.: Marmor. Kalbldr m. Vergoldung,,,1,02
99945305X,L-1830-168395509,Aal,DBSM/M/Klemm,Va 3403/2,Va 3403/2,1830,Titus : Clavier-Auszug mit ital. u. dt. Texte, : ,,,,,,,,,,,1,02
999455052,L-1824-168397528,Afl,DBSM/M/Klemm,Va 1319,Va 1319,1824,Ernst und Scherz oder Karl Friedrich Müllers Gedichte,1 : ,,,,,,,,,,,1,02
